image_id,actual,label,outlet_code,news_genre,confidence,headlines
IT_01_ENT_054,Real,0,IT,ENT,0.7617,"এবার জ্যাকসনে সামান্থা, এল 'মা ইনটি বাঙ্গারাম'-এর ট্রেলার"
IT_01_ENT_056,Real,0,IT,ENT,0.7009,ডোনাল্ড ট্রাম্প মহিষ দেখতে চিড়িয়াখানায় দর্শনার্থীদের ভিড়
IT_01_ENT_058,Real,0,IT,ENT,0.5716,একসঙ্গে ৩ অ্যালবাম রিলিজ করে চমকে দিলেন কানাডিয়ান সুপারস্টার ড্রেক
IT_01_ENT_082,Real,0,IT,ENT,0.7382,আমেরিকায় 'লিফট' অনুদান পেলেন বাংলাদেশি নির্মাতা শামস
IT_01_ENT_132,Real,0,IT,ENT,0.6135,'বড় কিছু ঘটার অপেক্ষায়' আমেরিকা থেকে শাকিব
IT_01_ENT_138,Real,0,IT,ENT,0.6128,কারণে অভিনয়কে বিদায় বললেন অনন্ত জলিল
IT_01_ENT_156,Real,0,IT,ENT,0.5448,প্রথমবার জ্যাকসন ওয়াইল্ড পুরস্কার জিতল পাকিস্তানের 'মোকলানি: দ্য লাস্ট মোহনাস'
IT_01_ENT_168,Real,0,IT,ENT,0.6297,শাহরুখের জন্মদিন: ভারতের ৩০ শহরে দুই সপ্তাহ ধরে উৎসব
IT_01_ENT_171,Real,0,IT,ENT,0.5601,"ছবির অভাবে সিনেপ্লেক্স বন্ধ, এখন চলে বিয়ের আয়োজন!"
IT_01_ENT_195,Real,0,IT,ENT,0.6699,"একের পর এক কনসার্ট বাতিল, আছে প্রতারণার অভিযোগ"
IT_01_ENT_197,Real,0,IT,ENT,0.56,চীনের সিনেমা দিয়ে পর্দা উঠছে ঢাকা উৎসবের
IT_01_ENT_204,Real,0,IT,ENT,0.6151,সম্মানের সঙ্গে আমরা আলাদা হতে চাই: তাহসান
IT_01_ENT_205,Real,0,IT,ENT,0.6369,১৭ গান নিয়ে সোনার বাংলা সার্কাসের ডাবল অ্যালবাম
IT_01_HLT_034,Real,0,IT,HLT,0.6479,সিলেটে হামের উপসর্গ নিয়ে প্রাণ গেল ৩ জনের
IT_01_HLT_042,Real,0,IT,HLT,0.5968,বাজেটে কিডনি রোগী ও বিশেষ চাহিদাসম্পন্নদের জন্য থাকছে করছাড়
IT_01_HLT_047,Real,0,IT,HLT,0.8082,"২৪ ঘণ্টায় ডেঙ্গুতে জনের মৃত্যু, হাসপাতালে ভর্তি ১১০ জন"
IT_01_HLT_057,Real,0,IT,HLT,0.8096,ইবোলায় অন্তত ২২০ জন প্রাণ হারিয়েছেন: বিশ্ব স্বাস্থ্য সংস্থা
IT_01_HLT_093,Real,0,IT,HLT,0.6279,লেবাননে বিপর্যয়ের মুখে শিশুদের মানসিক স্বাস্থ্য
IT_01_HLT_110,Real,0,IT,HLT,0.6493,"ভারতে ফের করোনা আতঙ্ক, শনাক্ত বাড়ছেই"
IT_01_HLT_130,Real,0,IT,HLT,0.6233,প্রতি মাসে প্রায় দ্বিগুণ হারে বাড়ছে ডেঙ্গুতে আক্রান্ত-প্রাণহানি
IT_01_HLT_135,Real,0,IT,HLT,0.5949,"জীবনরক্ষাকারী ওষুধের দাম সরকারকেই নির্ধারণ করে দিতে হবে, হাইকোর্টের রায়"
IT_01_HLT_149,Real,0,IT,HLT,0.5391,বিশ্বে সবচেয়ে বেশি অঙ্গহানির শিকার শিশু গাজায়
IT_01_HLT_218,Real,0,IT,HLT,0.5712,নিপাহ ভাইরাসে আক্রান্ত হয়ে এক নারীর মৃত্যু
IT_01_HLT_229,Real,0,IT,HLT,0.5693,"উদ্বেগ বাড়াচ্ছে হাম, সারা দেশের হাসপাতালে ভর্তি ৬ শতাধিক শিশু"
IT_01_HLT_238,Real,0,IT,HLT,0.887,হিটওয়েভের কারণে ইংল্যান্ডে শতাধিক স্কুল বন্ধ
IT_01_HLT_241,Real,0,IT,HLT,0.7214,"ডেঙ্গু আক্রান্ত হয়ে আরও ২ মৃত্যু, হাসপাতালে ভর্তি ১৫৭ জন"
IT_01_HLT_249,Real,0,IT,HLT,0.7542,ট্রান্সপারেন্সি ইন্টারন্যাশনাল বাংলাদেশ: সেবাখাতে ২০২৩-এর তুলনায় ২০২৫-এ দুর্নীতি বেড়েছে
IT_01_INT_003,Real,0,IT,INT,0.557,যুক্তরাষ্ট্রের সঙ্গে চলমান আলোচনায় উল্লেখযোগ্য অগ্রগতি: ইরান
IT_01_INT_025,Real,0,IT,INT,0.7741,ইরানের ওপর থেকে অবরোধ তুলল যুক্তরাষ্ট্র
IT_01_INT_048,Real,0,IT,INT,0.6189,"মিয়ানমারে বিদ্রোহী-নিয়ন্ত্রিত গ্রামে বিস্ফোরণ, নিহত অন্তত ৫৫"
IT_01_INT_104,Real,0,IT,INT,0.6463,৯০ হাজার কোটি টাকার রাফাল যুদ্ধবিমান কেনার চুক্তি ভারতের
IT_01_INT_123,Real,0,IT,INT,0.559,জাতিসংঘের সন্ত্রাস দমন কমিটির সহ-সভাপতি পাকিস্তান
IT_01_INT_144,Real,0,IT,INT,0.5449,চীন কখনো কাউকে ভয় পাবে না: শি জিনপিং
IT_01_INT_189,Real,0,IT,INT,0.6013,মালয়েশিয়ায় দুর্নীতি মামলায় আদালতে দোষী সাব্যস্ত হলেন সাবেক প্রধানমন্ত্রী
IT_01_INT_223,Real,0,IT,INT,0.6057,"ইরানে স্কুলে নিহতের সংখ্যা বেড়ে ৫৩, আহত ৬০"
IT_01_POL_005,Real,0,IT,POL,0.5953,মালয়েশিয়ার প্রধানমন্ত্রীর সঙ্গে বৈঠকে তারেক রহমান
IT_01_POL_020,Real,0,IT,POL,0.546,বেনজীরকে ফেরাতে দুবাইয়ে সব নথি পাঠানো হয়েছে
IT_01_POL_066,Real,0,IT,POL,0.5326,মাওলানা ভাসানীর ধানের শীষই পর্যায়ক্রমে আজকের ধানের শীষ
IT_01_POL_070,Real,0,IT,POL,0.6944,যে কোনো মূল্যে সাম্প্রদায়িক সম্প্রীতি রক্ষা করতে হবে
IT_01_POL_075,Real,0,IT,POL,0.5,আধুনিক ক্যাবল অপারেটর নীতিমালা বাস্তবায়নে তথ্যমন্ত্রীর প্রস্তাব
IT_01_POL_105,Real,0,IT,POL,0.67,"সংস্কারের তালিকা ছোট হলে ডিসেম্বরের মধ্যে নির্বাচন এবং তালিকা বড় হলে আগামী বছর জুনের মধ্যে নির্বাচন অনুষ্ঠিত হবে। নির্বাচন জুনের পরে যাবে না। অধ্যাপক ড. মুহাম্মদ ইউনূস, প্রধান উপদেষ্টা"
IT_01_POL_114,Real,0,IT,POL,0.6084,যুক্তরাজ্য সফর শেষে দেশে ফিরেছেন প্রধান উপদেষ্টা ড. মুহাম্মদ ইউনূস
IT_01_POL_133,Real,0,IT,POL,0.6264,"ফেব্রুয়ারিতে নির্বাচনে আপত্তি নেই, তবে আগে সংস্কারের রূপরেখা: হাসনাত আব্দুল্লাহ"
IT_01_POL_141,Real,0,IT,POL,0.5575,ডাকসু নির্বাচন: ভোটযুদ্ধে প্রস্তুত ৮ প্যানেল
IT_01_POL_147,Real,0,IT,POL,0.7206,গণতান্ত্রিক শক্তিগুলো ঐক্যবদ্ধ না হলে গুপ্ত স্বৈরাচারের আবির্ভাব হবে: তারেক রহমান
IT_01_POL_148,Real,0,IT,POL,0.6549,"সেন্ট মার্টিন বন্ধ ছিল না, পর্যটক নিয়ন্ত্রণ করা হয়েছে: পরিবেশ উপদেষ্টা"
IT_01_POL_163,Real,0,IT,POL,0.5655,নির্বাচন সামনে রেখে বিএনপির প্রার্থী বাছাই চলছে: সালাহউদ্দিন আহমেদ
IT_01_POL_166,Real,0,IT,POL,0.5803,শাহজালাল বিমানবন্দরের ই-গেট খুলবে এক সপ্তাহের মধ্যে: স্বরাষ্ট্র উপদেষ্টা
IT_01_POL_172,Real,0,IT,POL,0.6699,মীর মুগ্ধের ভাই স্নিগ্ধ যোগ দিলেন বিএনপিতে
IT_01_POL_173,Real,0,IT,POL,0.682,একই আসনে আপন দুই ভাই 'প্রতিদ্বন্দ্বী' লড়বেন বিএনপি-জামায়াত থেকে
IT_01_POL_188,Real,0,IT,POL,0.5485,বিএনপির ভারপ্রাপ্ত চেয়ারম্যান তারেক রহমান রাত ১০টা ৩৭ মিনিটে জাতীয় স্মৃতিসৌধে পরিদর্শন বইতে স্বাক্ষর করেন
IT_01_POL_193,Real,0,IT,POL,0.6245,তারেক রহমানের সঙ্গে ভারতের পররাষ্ট্রমন্ত্রীর সাক্ষাৎ
IT_01_SPT_096,Real,0,IT,SPT,0.5348,"ওয়ানডেতে মোস্তাফিজের ৫ উইকেট, ক্যারিয়ারে ষষ্ঠবার"
IT_01_SPT_097,Real,0,IT,SPT,0.6879,২০১৬ লরিয়াস অ্যাওয়ার্ড: বর্ষসেরা দল: পিএসজি
JG_01_BIZ_003,Real,0,JG,BIZ,0.6033,পাঁচ বছরে বাণিজ্য ঘাটতি ৮ বিলিয়ন ডলার বেড়েছে: বাণিজ্যমন্ত্রী
JG_01_BIZ_015,Real,0,JG,BIZ,0.6149,ব্যাংক থেকে একটি গ্রুপই নিয়ে গেছে ১ লাখ ৯০০ হাজার কোটি টাকা
JG_01_BIZ_045,Real,0,JG,BIZ,0.5255,পাঁচ ইসলামী ব্যাংক একীভূত হলে গ্রাহকের আমানত কী হবে?
JG_01_CRM_032,Real,0,JG,CRM,0.6049,"রিয়ার অ্যাডমিরাল সোহায়েল কোথায় আছেন, জানাল কারা অধিদপ্তর"
JG_01_DIS_057,Real,0,JG,DIS,0.5262,সাত জেলায় বজ্রপাতে ১২ জনের মৃত্যু
JG_01_ENT_055,Real,0,JG,ENT,0.5025,প্যারিসে রূপকথার বিয়ে সারলেন পাকিস্তানি তারকা নিমরা খান
JG_01_HLT_007,Real,0,JG,HLT,0.5273,কাঁঠাল বীজের যত পুষ্টিগুণ
JG_01_HLT_062,Real,0,JG,HLT,0.5707,"ই-হেলথ কার্ড দেওয়ার উদ্যোগ, শুরুতে পাবেন যারা"
JG_01_HLT_130,Real,0,JG,HLT,0.5604,কুরবানি ঈদের খাবার ও সুস্থ থাকতে সতর্কতা
JG_01_INT_006,Real,0,JG,INT,0.5499,ট্রাম্পের অনুরোধে ইরানে হামলা স্থগিতের দাবি ইসরাইলের
JG_01_INT_041,Real,0,JG,INT,0.5106,ট্রাম্প কি আসলেই নোবেল পাওয়ার যোগ্য? সজীব হোসেন
JG_01_POL_030,Real,0,JG,POL,0.508,"বিএনপির সঙ্গে বৈঠকে সন্তুষ্টি, যা বললেন শিক্ষক নেতা"
JG_01_POL_035,Real,0,JG,POL,0.5568,সিইসির সঙ্গে সাক্ষাৎ: রাজনৈতিক স্থিতিশীলতা আসার পর তফসিল ঘোষণা চায় এনসিপি
