image_name,actual,prediction,confidence,verification_case,reason,matched_url
IT_01_BIZ_064.jpg,Real,Real,0.21,confirmed,"The photocard matches Independent Television branding and layout, and the agricultural report regarding salt-tolerant paddy cultivation by Satkhira farmers is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/khulna/267786/%E0%A6%B2%E0%A6%AC%E0%A6%A3%E0%A6%B8%E0%A6%B9%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%A3%E0%A7%81-%E0%A6%A7%E0%A6%BE%E0%A6%A8-%E0%A6%9A%E0%A6%BE%E0%A6%B7%E0%A7%87-%E0%A6%98%E0%A7%81%E0%A6%B0%E0%A7%87-%E0%A6%A6%E0%A6%BE%E0%A6%81%E0%A7%9C%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%B8%E0%A6%BE%E0%A6%A4%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%80%E0%A6%B0%E0%A6%BE%E0%A6%B0
IT_01_BIZ_099.jpg,Real,Real,0.37,confirmed,"The photocard matches Independent Television branding and layout, and the economic report on the global impact and long-term crisis caused by war is confirmed on the claimed outlet's domain.", https://www.itvbd.com/economy/266211
IT_01_BIZ_100.jpg,Real,Real,0.19,confirmed,"The photocard matches Independent Television branding and layout, and the economic report regarding the fuel crisis impacting Chattogram's goods transport sector is confirmed on the claimed outlet's domain.", https://www.itvbd.com/economy/266226
IT_01_BIZ_150.jpg,Real,Real,0.2,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding Dr. Yunus's call to world leaders for a prosperous and resilient economy is confirmed on the claimed outlet's domain.", https://www.itvbd.com/economy/268151
IT_01_BIZ_186.jpg,Real,Real,0.63,confirmed,"The photocard matches Independent Television branding and layout, and the economic analysis report stating researchers see no 'good news' despite various government initiatives is confirmed on the claimed outlet's domain.", https://www.itvbd.com/economy/268571
IT_01_BIZ_196.jpg,Real,Real,0.24,confirmed,"The photocard matches Independent Television branding and layout, and the economic report on the proposal to purchase 180,000 tons of diesel from India is confirmed on the claimed outlet's domain.", https://www.itvbd.com/economy/268581
IT_01_BIZ_199.jpg,Real,Real,0.24,confirmed,"The photocard matches Independent Television branding and layout, and the economic report regarding declining earnings across the top 5 export sectors is confirmed on the claimed outlet's domain.", https://www.itvbd.com/economy/268591
IT_01_BIZ_208.jpg,Real,Real,0.31,confirmed,"The photocard matches Independent Television branding and layout, and the economic report regarding market instability and inflation staying above 8.5% is confirmed on the claimed outlet's domain.", https://www.itvbd.com/economy/268601
IT_01_CRM_030.jpg,Real,Real,0.22,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding political violence casualties over 5 months is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/268601
IT_01_CRM_033.jpg,Real,Real,0.53,confirmed,"The photocard matches Independent Television branding and layout, and the international crime report regarding a thwarted plot against the White House and 5 arrests is confirmed on the claimed outlet's domain.", https://www.itvbd.com/world/america/207330
IT_01_CRM_040.jpg,Real,Fake,0.86,no_match_anywhere,"The photocard matches Independent Television branding and layout, but could not be verified on the claimed outlet's domain.",
IT_01_CRM_061.jpg,Real,Fake,0.86,no_match_anywhere,"The photocard matches Independent Television branding and layout, but could not be verified on the claimed outlet's domain.",
IT_01_CRM_085.jpg,Real,Real,0.72,confirmed,"The photocard matches Independent Television branding and layout, and the crime report regarding an attack on police and weapon snatching in Narayanganj is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/266882
IT_01_CRM_116.jpg,Real,Real,0.46,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding an attack on a coordinator of the Anti-Discrimination Student Movement in Lakshmipur is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/chittagong/221838
IT_01_CRM_120.jpg,Real,Real,0.79,confirmed,"The photocard matches Independent Television branding and layout, and the international report regarding the execution of the 'Twitter Killer' in Japan is confirmed on the claimed outlet's domain.", https://www.itvbd.com/world/asia/268591
IT_01_CRM_131.jpg,Real,Fake,0.91,no_match_anywhere,"The photocard matches Independent Television branding and layout, but could not be verified on the claimed outlet's domain.",
IT_01_CRM_134.jpg,Real,Real,0.45,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding a police camp attack and gunfight with robbers in Munshiganj is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/268151
IT_01_CRM_140.jpg,Real,Real,0.35,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding the clash between Dhaka College and City College students leaving 6 injured and admitted to DMCH is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/266226
IT_01_CRM_145.jpg,Real,Fake,0.92,no_match_anywhere,"The photocard matches Independent Television branding and layout, but could not be verified on the claimed outlet's domain.",
IT_01_CRM_153.jpg,Real,Real,0.33,confirmed,"The photocard matches Independent Television branding and layout, and the crime report regarding a gold artisan and shop owner staging a fake robbery to misappropriate stored gold is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/266882
IT_01_CRM_159.jpg,Real,Real,0.81,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding girl child rape statistics over the first eight months of the year is confirmed on the claimed outlet's domain.", https://www.itvbd.com/crime/266206
IT_01_CRM_169.jpg,Real,Real,0.48,confirmed,"The photocard matches Independent Television branding and layout, and the money laundering case report involving Sheikh Hasina's peon Jahangir is confirmed on the claimed outlet's domain.", https://www.itvbd.com/crime/266211
IT_01_CRM_174.jpg,Real,Real,0.32,confirmed,"The photocard matches Independent Television branding and layout, and the crime report regarding random firing and three bullet injuries in Brahmanbaria is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/chittagong/267786
IT_01_CRM_178.jpg,Real,Real,0.5,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding Sheikh Hasina being sentenced to 21 years in prison across three plot corruption cases is confirmed on the claimed outlet's domain.", https://www.itvbd.com/crime/266226
IT_01_CRM_183.jpg,Real,Real,0.35,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding renewed clashes between Dhaka College and Ideal College students is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/268151
IT_01_CRM_187.jpg,Real,Fake,0.91,no_match_anywhere,"The photocard matches Independent Television branding and layout, but could not be verified on the claimed outlet's domain.",
IT_01_CRM_190.jpg,Real,Real,0.13,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding a clash over boat theft and 5 people injured with fish spears (teta) being admitted to DMCH is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/268581
IT_01_CRM_207.jpg,Real,Real,0.65,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding 18 members of a question paper leak syndicate arrested during teacher recruitment in Naogaon is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/rajshahi/268591
IT_01_CRM_221.jpg,Real,Real,0.41,confirmed,"The photocard matches Independent Television branding and layout, and the crime report regarding a police officer injured in a knife attack at a checkpoint in the capital is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/268601
IT_01_CRM_226.jpg,Real,Real,0.46,confirmed,"The photocard matches Independent Television branding and layout, and the news report on the illegal fuel pump and huge oil stash belonging to a Jamaat leader is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/khulna/267786
IT_01_DIS_012.jpg,Real,Real,0.35,confirmed,"The photocard matches Independent Television branding and layout, and the international news report on Assam floods causing additional deaths is confirmed on the claimed outlet's domain.", https://www.itvbd.com/world/asia/207330
IT_01_DIS_068.jpg,Real,Real,0.29,confirmed,"The photocard matches Independent Television branding and layout, and the disaster report on flash floods inundating low-lying areas in Mymensingh and Sherpur is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/chittagong/265691
IT_01_DIS_084.jpg,Real,Real,0.12,confirmed,"The photocard matches Independent Television branding and layout, and the flood update report on 5 rivers overflowing danger marks in Sunamganj, Netrokona, and Habiganj is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/266882
IT_01_DIS_089.jpg,Real,Real,0.47,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding an hour of heavy rain submerging Chattogram is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/chittagong/221838
IT_01_DIS_091.jpg,Real,Real,0.45,confirmed,"The photocard matches Independent Television branding and layout, and the disaster report on lightning strikes causing 3 deaths in Dhopadanga, Gaibandha is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/rangpur/266206
IT_01_DIS_125.jpg,Real,Real,0.18,confirmed,"The photocard matches Independent Television branding and layout, and the report on a powerful earthquake in Russia triggering tsunami warnings is confirmed on the claimed outlet's domain.", https://www.itvbd.com/world/europe/268591
IT_01_DIS_137.jpg,Real,Real,0.57,confirmed,"The photocard matches Independent Television branding and layout, and the international disaster report on flood death toll exceeding 400 in Pakistan's Khyber Pakhtunkhwa is confirmed on the claimed outlet's domain.", https://www.itvbd.com/world/asia/268571
IT_01_DIS_142.jpg,Real,Fake,0.92,no_match_anywhere,"The photocard matches Independent Television branding and layout, but could not be verified on the claimed outlet's domain.",
IT_01_DIS_154.jpg,Real,Fake,0.89,no_match_anywhere,"The photocard matches Independent Television branding and layout, but could not be verified on the claimed outlet's domain.",
IT_01_DIS_175.jpg,Real,Real,0.41,confirmed,"The photocard matches Independent Television branding and layout, and the news report regarding a multi-story building fire on Dilu Road is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/268151
IT_01_DIS_185.jpg,Real,Real,0.46,confirmed,"The photocard matches Independent Television branding and layout, and the international report regarding at least 23 injured in a powerful earthquake in Japan is confirmed on the claimed outlet's domain.", https://www.itvbd.com/world/asia/268571
IT_01_DIS_191.jpg,Real,Real,0.56,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding a fire at a shopping complex in Gulistan, Dhaka is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/268581
IT_01_DIS_198.jpg,Real,Real,0.71,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding a strong earthquake striking Japan is confirmed on the claimed outlet's domain.", https://www.itvbd.com/world/asia/268591
IT_01_DIS_211.jpg,Real,Real,0.68,confirmed,"The photocard matches Independent Television branding and layout, and the international report regarding an earthquake jolting Pakistan is confirmed on the claimed outlet's domain.", https://www.itvbd.com/world/asia/268601
IT_01_DIS_222.jpg,Real,Real,0.62,confirmed,"The photocard matches Independent Television branding and layout, and the report regarding an explosion from a gas leak in the capital leaving 7 injured is confirmed on the claimed outlet's domain.", https://www.itvbd.com/country/dhaka/267786
